price,types,address,latitude,longitude,date,beds,baths,sq.,bath,reception,receptions,bed,total_Beds,total_Baths,total_Receptions,FlatType,index
475000,2 bed flat for sale ,"Shipbuilding Way, London E13",51.532192,0.039895,9/1/2021,2,2,0,0,1,0,0,2,2,1,flat,1036
235000,1 bed flat for sale ,"Coombe Road, Croydon, Surrey CR0",51.366836,-0.094402,9/1/2021,0,0,0,1,1,0,1,1,1,1,flat,1037
8e+05,4 bed detached house for sale ,"Redwood Close, Kenley, Surrey CR8",51.324379,-0.10199,9/1/2021,4,2,0,0,0,2,0,4,2,2,detached house,1038
425000,3 bed terraced house for sale ,"Beeston Way, Feltham, Middlesex TW14",51.457124,-0.401284,9/1/2021,3,0,0,1,0,2,0,3,1,2,terraced house,1039
4e+05,1 bed flat for sale ,"Duncombe House, Royal Arsenal Riverside, London SE18",51.491283,0.072855,9/1/2021,0,0,572,1,1,0,1,1,1,1,flat,1040
8e+05,2 bed flat for sale ,"Cutter Lane, North Greenwich SE10",51.501697,0.007163,9/1/2021,2,2,900,0,1,0,0,2,2,1,flat,1041
420000,1 bed flat for sale ,"Arora Tower, North Greenwich SE10",51.503781,-0.000121,9/1/2021,0,0,410,1,1,0,1,1,1,1,flat,1042
420000,1 bed flat for sale ,"Poldo House, Greenwich SE10",51.48981,0.003817,9/1/2021,0,0,544,1,1,0,1,1,1,1,flat,1043
9e+05,2 bed flat for sale ,"Cedar House, Canada Water SE16",51.498981,-0.047199,9/1/2021,2,2,"1,012",0,1,0,0,2,2,1,flat,1044
590000,2 bed flat for sale ,"Jubilee Court, Greenwich SE10",51.481815,-0.01439,9/1/2021,2,2,808,0,1,0,0,2,2,1,flat,1045
4e+05,1 bed flat for sale ,"Beacon Point, Greenwich SE10",51.482883,-0.017151,9/1/2021,0,0,578,1,1,0,1,1,1,1,flat,1046
550000,2 bed flat for sale ,"Deveraux House, Royal Arsenal Riverside SE18",51.494523,0.067137,9/1/2021,2,2,741,0,1,0,0,2,2,1,flat,1047
945000,4 bed terraced house for sale ,"Allison Road, London N8",51.582836,-0.104654,9/1/2021,4,2,0,0,0,2,0,4,2,2,terraced house,1048
365000,2 bed flat for sale ,"Lullingstone Lane, Hither Green, London SE13",51.448868,-0.005774,9/1/2021,2,0,0,1,1,0,0,2,1,1,flat,1049
350000,1 bed flat for sale ,"Adenmore Road, Catford, London SE6",51.449702,-0.024706,9/1/2021,0,0,0,1,1,0,1,1,1,1,flat,1050
425000,2 bed flat for sale ,"Farley Road, Catford, London SE6",51.448278,-0.014953,9/1/2021,2,2,0,0,1,0,0,2,2,1,flat,1051
3e+05,2 bed flat for sale ,"Danson Crescent, Welling DA16",51.461608,0.108194,8/31/2021,2,0,680,1,1,0,0,2,1,1,flat,1052
3e+05,1 bed maisonette for sale ,"Tynemouth Road, London N15",51.586145,-0.069462,8/31/2021,0,0,0,0,0,0,1,1,0,0,maisonette,1053
425000,3 bed semi-detached house for sale ,"Park Lane, Chadwell Heath RM6",51.572895,0.130845,8/31/2021,3,0,0,0,0,0,0,3,0,0,semi-detached house,1054
245000,1 bed flat for sale ,"Kingshott House, East Street, Epsom KT17",51.337434,-0.259303,8/31/2021,0,0,0,0,0,0,1,1,0,0,flat,1055
1495000,2 bed flat for sale ,"Ebenezer Street, London N1",51.528419,-0.089018,8/31/2021,2,3,0,0,1,0,0,2,3,1,flat,1056
8950000,3 bed flat for sale ,"603 Burlington Gate, Mayfair W1S",51.510349,-0.141312,8/31/2021,3,3,0,0,1,0,0,3,3,1,flat,1057
575000,3 bed end terrace house for sale ,"Oaklands Road, Bromley BR1",51.413628,0.006742,8/31/2021,3,0,0,1,1,0,0,3,1,1,end terrace house,1058
5e+05,2 bed flat for sale ,"Grayshott Road, London, UK SW11",51.467114,-0.1585,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1059
625000,5 bed terraced house for sale ,"Clayton Road, Isleworth TW7",51.46768,-0.34195,8/31/2021,5,2,0,0,0,2,0,5,2,2,terraced house,1060
749950,4 bed detached house for sale ,"Wilsmere Drive, Harrow, Harrow HA3",51.608809,-0.332422,8/31/2021,4,2,0,0,0,3,0,4,2,3,detached house,1061
410000,2 bed flat for sale ,"Warburton Street, London E8",51.538678,-0.058567,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1062
625000,2 bed flat for sale ,"Leathwaite Road, London SW11",51.457103,-0.161007,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1063
525000,2 bed flat for sale ,"Trevelyan Road, London SW17",51.422746,-0.169052,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1064
485000,5 bed terraced house for sale ,"Old Town, Croydon CR0",51.369632,-0.104757,8/31/2021,5,2,0,0,1,0,0,5,2,1,terraced house,1065
340000,2 bed terraced house for sale ,"Hill View Drive, London SE28",51.501381,0.09052,8/31/2021,2,3,0,0,1,0,0,2,3,1,terraced house,1066
260000,1 bed flat for sale ,"Longlands Road, Sidcup DA15",51.432731,0.098016,8/31/2021,0,0,0,1,1,0,1,1,1,1,flat,1067
850000,4 bed semi-detached house for sale ,"Darrick Wood Road, Orpington, Orpington BR6",51.371772,0.07711,8/31/2021,4,2,0,0,0,3,0,4,2,3,semi-detached house,1068
650000,3 bed semi-detached house for sale ,"Highwood Gardens, Clayhall IG5",51.583762,0.064203,8/31/2021,3,0,0,1,0,2,0,3,1,2,semi-detached house,1069
289995,1 bed flat for sale ,"Church Road, Shortlands, Bromley BR2",51.401581,-0.001362,8/31/2021,0,0,0,1,1,0,1,1,1,1,flat,1070
525000,3 bed terraced house for sale ,"Ferrymead Avenue, Greenford UB6",51.535211,-0.368451,8/31/2021,3,0,0,1,1,0,0,3,1,1,terraced house,1071
1950000,2 bed flat for sale ,"Ovington Court, 197-205 Brompton Road, London SW3",51.497614,-0.16687,8/31/2021,2,2,0,0,0,0,0,2,2,0,flat,1072
290000,1 bed end terrace house for sale ,"Coulter Close, Hayes UB4",51.528332,-0.38351,8/31/2021,0,0,0,1,1,0,1,1,1,1,end terrace house,1073
450000,3 bed terraced house for sale ,"Lela Avenue, Hounslow TW4",51.47363,-0.396445,8/31/2021,3,0,0,0,0,0,0,3,0,0,terraced house,1074
575000,2 bed flat for sale ,"Telegraph Avenue, Greenwich, London SE10",51.490438,0.003948,8/31/2021,2,2,0,0,1,0,0,2,2,1,flat,1075
425000,3 bed semi-detached house for sale ,"Taunton Close, Bexleyheath, Kent DA7",51.463113,0.170875,8/31/2021,3,0,0,0,0,0,0,3,0,0,semi-detached house,1076
475000,3 bed semi-detached house for sale ,"Mayplace Road East, Bexleyheath, Kent DA7",51.458812,0.16664,8/31/2021,3,0,0,0,0,0,0,3,0,0,semi-detached house,1077
210000,Studio for sale ,"Silbury Avenue, Mitcham CR4",51.411907,-0.172393,8/31/2021,0,0,0,1,1,0,0,0,1,1,Studio,1078
6e+05,2 bed flat for sale ,"Regent Terrace, Rita Road, London SW8",51.481297,-0.121247,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1079
570000,3 bed end terrace house for sale ,"Hughan Road, Stratford, London E15",51.550376,0.003307,8/31/2021,3,0,0,0,0,0,0,3,0,0,end terrace house,1080
290000,2 bed flat for sale ,"Wellmeadow Road, Catford, London SE6",51.43621,-0.01755,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1081
549995,3 bed semi-detached house for sale ,"Hook Lane, South Welling, Kent DA16",51.457181,0.097239,8/31/2021,3,0,0,1,0,2,0,3,1,2,semi-detached house,1082
475000,3 bed semi-detached house for sale ,"Teevan Road, Addiscombe, Croydon CR0",51.383368,-0.071483,8/31/2021,3,0,0,0,0,0,0,3,0,0,semi-detached house,1083
1100000,3 bed semi-detached house for sale ,"East Acton Lane, East Acton, London W3",51.512912,-0.25131,8/31/2021,3,0,0,0,0,0,0,3,0,0,semi-detached house,1084
410000,2 bed semi-detached house for sale ,"Whittington Avenue, Hayes, Middlesex UB4",51.525059,-0.418482,8/31/2021,2,0,0,0,0,0,0,2,0,0,semi-detached house,1085
199950,1 bed flat for sale ,"Bath Road, Hayes UB3",51.481399,-0.44652,8/31/2021,0,0,0,0,0,0,1,1,0,0,flat,1086
425000,2 bed flat for sale ,"Wharfside Point, Prestons Road, Blackwall, Canary Wharf, London E14",51.508216,-0.009207,8/31/2021,2,0,0,0,0,0,0,2,0,0,flat,1087
375000,2 bed terraced house for sale ,"Ryarsh Crescent, Orpington, Kent BR6",51.362908,0.08856,8/31/2021,2,0,0,0,0,0,0,2,0,0,terraced house,1088
8e+05,5 bed semi-detached house for sale ,"Sevenoaks Road, Orpington, Kent BR6",51.37183,0.096538,8/31/2021,5,0,0,0,0,0,0,5,0,0,semi-detached house,1089
299999,1 bed maisonette for sale ,"Kennedy Road, Hanwell, London W7",51.525244,-0.339436,8/31/2021,0,0,0,0,0,0,1,1,0,0,maisonette,1090
350000,1 bed maisonette for sale ,"Victory Parade, London SE18",51.491273,0.072285,8/31/2021,0,0,0,1,1,0,1,1,1,1,maisonette,1091
950000,4 bed property for sale ,"Henry Tate Mews, Streatham Hill SW16",51.424822,-0.116703,8/31/2021,4,3,0,0,0,2,0,4,3,2,property,1092
650000,3 bed maisonette for sale ,"Chartleigh House, 6 Seymour Road, Finchley, London N3",51.606184,-0.184451,8/31/2021,3,2,0,0,1,0,0,3,2,1,maisonette,1093
649000,2 bed flat for sale ,"""Voyager House Type A Fourth Floor"" at York Road, London SW11",51.467659,-0.178462,8/31/2021,2,0,0,0,1,0,0,2,0,1,flat,1094
270000,1 bed flat for sale ,"Burlington Road, New Malden KT3",51.399618,-0.241287,8/31/2021,0,0,0,1,1,0,1,1,1,1,flat,1095
450000,2 bed flat for sale ,"Roman Road, Bow, London E3",51.531954,-0.03401,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1096
580000,2 bed flat for sale ,"Cephas Avenue, Stepney Green, London E1",51.523376,-0.048976,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1097
395000,3 bed maisonette for sale ,"Broomfield Street, Poplar, London E14",51.516466,-0.018924,8/31/2021,3,0,0,1,1,0,0,3,1,1,maisonette,1098
6e+05,2 bed flat for sale ,"Westleigh Avenue, London SW15",51.4559,-0.226775,8/31/2021,2,2,0,0,1,0,0,2,2,1,flat,1099
5e+05,3 bed end terrace house for sale ,"Kennet Close, Upminster RM14",51.569284,0.267255,8/31/2021,3,0,0,1,0,2,0,3,1,2,end terrace house,1100
489995,2 bed flat for sale ,"Hurstwood Court, 15 Hall Lane RM14",51.560166,0.250618,8/31/2021,2,0,0,1,0,2,0,2,1,2,flat,1101
350000,1 bed flat for sale ,"Baltic Court, London SE16",51.500401,-0.043407,8/31/2021,0,0,0,1,1,0,1,1,1,1,flat,1102
435000,1 bed flat for sale ,"172 Downton Avenue, London SW2",51.439016,-0.118004,8/31/2021,0,0,0,1,0,0,1,1,1,0,flat,1103
550000,3 bed semi-detached house for sale ,"Camrose Avenue, Edgware HA8",51.604129,-0.280666,8/31/2021,3,0,883,1,0,2,0,3,1,2,semi-detached house,1104
1150000,2 bed flat for sale ,"Brechin Place, London SW7",51.491098,-0.181691,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1105
4e+05,1 bed flat for sale ,"Temple Street, London E2",51.531669,-0.061315,8/31/2021,0,0,0,1,1,0,1,1,1,1,flat,1106
1199950,2 bed flat for sale ,"Boyd House, Kidderpore Avenue NW3",51.557679,-0.194559,8/31/2021,2,2,0,0,1,0,0,2,2,1,flat,1107
750000,2 bed flat for sale ,"Regents Park Road, London NW1",51.543343,-0.153939,8/31/2021,2,2,0,0,1,0,0,2,2,1,flat,1108
6e+05,2 bed flat for sale ,"Cascades Tower, 4 Westferry Road, London E14",51.502456,-0.027008,8/31/2021,2,2,0,0,1,0,0,2,2,1,flat,1109
6e+05,2 bed flat for sale ,"Lavender Hill, London SW11",51.464179,-0.162937,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1110
599999,4 bed end terrace house for sale ,"North Circular Road, London NW10",51.552017,-0.258422,8/31/2021,4,0,0,0,0,0,0,4,0,0,end terrace house,1111
825000,4 bed semi-detached house for sale ,"Birch Grove, Potters Bar EN6",51.694763,-0.182655,8/31/2021,4,2,0,0,1,0,0,4,2,1,semi-detached house,1112
899950,5 bed property for sale ,"First Avenue, Hendon, London NW4",51.588747,-0.21924,8/31/2021,5,2,0,0,1,0,0,5,2,1,property,1113
1550000,4 bed flat for sale ,"Marlborough Mansions, Cannon Hill, West Hampstead, London NW6",51.55344,-0.190884,8/31/2021,4,2,0,0,0,2,0,4,2,2,flat,1114
155000,1 bed flat for sale ,"Radbourne Court, Harrow, Middlesex HA3",51.581528,-0.313671,8/31/2021,0,0,0,1,1,0,1,1,1,1,flat,1115
290000,1 bed flat for sale ,"Building 22, Cadogan Road, Royal Arsenal, Woolwich SE18",51.49349,0.072554,8/31/2021,0,0,0,1,1,0,1,1,1,1,flat,1116
375000,3 bed flat for sale ,"Coopers Court, Turners Close, Whetstone N20",51.622998,-0.15434,8/31/2021,3,2,0,0,1,0,0,3,2,1,flat,1117
0,Land for sale ,"Churchview Road, Twickenham TW2",51.444057,-0.350516,8/31/2021,0,0,0,0,0,0,0,0,0,0,Land,1118
629950,2 bed detached house for sale ,"Leigham Vale, London SW2",51.438042,-0.109483,8/31/2021,2,0,0,1,1,0,0,2,1,1,detached house,1119
5e+05,1 bed flat for sale ,"Liverpool Road, London N1",51.539727,-0.106356,8/31/2021,0,0,0,1,1,0,1,1,1,1,flat,1120
770000,3 bed maisonette for sale ,"Turney Road, London SE21",51.445773,-0.097035,8/31/2021,3,2,0,0,0,0,0,3,2,0,maisonette,1121
1200000,3 bed terraced house for sale ,"Boxall Road, London SE21",51.449493,-0.086345,8/31/2021,3,0,0,1,0,2,0,3,1,2,terraced house,1122
360000,1 bed flat for sale ,"22 Forest Drive East, London, Greater London. E11",51.574018,0.002254,8/31/2021,0,0,0,1,1,0,1,1,1,1,flat,1123
365000,1 bed flat for sale ,"Sinclair Gardens, Brook Green, London W14",51.501907,-0.216806,8/31/2021,0,0,0,1,1,0,1,1,1,1,flat,1124
1150000,5 bed detached house for sale ,"Addiscombe Road, Croydon, ., Surrey CR0",51.374479,-0.067402,8/31/2021,5,4,0,0,0,3,0,5,4,3,detached house,1125
230000,2 bed flat for sale ,"Waddon Road, Croydon CR0",51.371147,-0.116808,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1126
615000,3 bed semi-detached house for sale ,"Long Drive, Ruislip, Middlesex HA4",51.559609,-0.391504,8/31/2021,3,0,0,0,0,0,0,3,0,0,semi-detached house,1127
6e+05,3 bed semi-detached house for sale ,"West Mead, Ruislip, Middlesex HA4",51.562353,-0.395562,8/31/2021,3,0,0,0,0,0,0,3,0,0,semi-detached house,1128
340000,1 bed flat for sale ,"Wix's Lane, London SW4",51.463538,-0.150755,8/31/2021,0,0,0,0,0,0,1,1,0,0,flat,1129
510000,3 bed terraced house for sale ,"Enstone Road, Enfield, Greater London EN3",51.652732,-0.032502,8/31/2021,3,0,0,0,0,0,0,3,0,0,terraced house,1130
450000,2 bed flat for sale ,"Squires Lane, Finchley, London N3",51.599141,-0.183905,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1131
310000,1 bed flat for sale ,"Garner Road, Walthamstow, London. E17",51.597375,-0.008025,8/31/2021,0,0,0,1,1,0,1,1,1,1,flat,1132
925000,2 bed flat for sale ,"Riverlight Quay, Nine Elms SW11",51.482097,-0.13804,8/31/2021,2,2,800,0,1,0,0,2,2,1,flat,1133
425000,3 bed semi-detached house for sale ,"Grange Road, Chessington, Surrey. KT9",51.370879,-0.302917,8/31/2021,3,0,0,1,0,2,0,3,1,2,semi-detached house,1134
650000,3 bed semi-detached house for sale ,"Farm Way, Worcester Park KT4",51.375663,-0.227593,8/31/2021,3,2,0,0,0,3,0,3,2,3,semi-detached house,1135
899950,5 bed semi-detached house for sale ,"First Avenue, London NW4",51.588681,-0.219271,8/31/2021,5,2,0,0,0,3,0,5,2,3,semi-detached house,1136
775000,3 bed terraced house for sale ,"Durban Road, Beckenham BR3",51.405415,-0.036623,8/31/2021,3,0,0,0,0,2,0,3,0,2,terraced house,1137
1250000,4 bed semi-detached house for sale ,"Fergusson Mews, London SW4",51.470071,-0.127118,8/31/2021,4,4,0,0,0,2,0,4,4,2,semi-detached house,1138
285000,1 bed property for sale ,"Green Lane, Worcester Park KT4",51.382192,-0.24253,8/31/2021,0,0,0,1,1,0,1,1,1,1,property,1139
340000,2 bed flat for sale ,"Sunnyhill Road, London SW16",51.430583,-0.127155,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1140
5e+05,2 bed flat for sale ,"Wandsworth Road, Clapham, London SW8",51.471625,-0.13672,8/31/2021,2,2,0,0,1,0,0,2,2,1,flat,1141
625000,3 bed end terrace house for sale ,"Friday Road, Mitcham CR4",51.416541,-0.16607,8/31/2021,3,0,0,1,0,2,0,3,1,2,end terrace house,1142
435000,2 bed flat for sale ,"Aylmer Road, London N2",51.581291,-0.159477,8/31/2021,2,2,750,0,1,0,0,2,2,1,flat,1143
2450000,5 bed detached house for sale ,"Home Park Road, Wimbledon SW19",51.433149,-0.199088,8/31/2021,5,2,0,0,0,2,0,5,2,2,detached house,1144
350000,Flat for sale ,"""Plot 100"" at Lakeside Drive, Park Royal, London NW10",51.529751,-0.283969,8/31/2021,0,0,0,0,0,0,0,0,0,0,flat,1145
475000,4 bed semi-detached house for sale ,"Rectory Lane, Wallington, Surrey SM6",51.367573,-0.141893,8/31/2021,4,0,0,1,0,2,0,4,1,2,semi-detached house,1146
775000,4 bed detached house for sale ,"Marchmont Road, Wallington SM6",51.350442,-0.146466,8/31/2021,4,0,0,0,0,0,0,4,0,0,detached house,1147
470000,3 bed terraced house for sale ,"Windsor Avenue, Cheam, Sutton SM3",51.371194,-0.214291,8/31/2021,3,0,0,1,0,2,0,3,1,2,terraced house,1148
2450000,5 bed detached house for sale ,"Home Park Road, Wimbledon SW19",51.433149,-0.199088,8/31/2021,5,2,0,0,0,2,0,5,2,2,detached house,1149
350000,Flat for sale ,"""Plot 100"" at Lakeside Drive, Park Royal, London NW10",51.529751,-0.283969,8/31/2021,0,0,0,0,0,0,0,0,0,0,flat,1150
475000,4 bed semi-detached house for sale ,"Rectory Lane, Wallington, Surrey SM6",51.367573,-0.141893,8/31/2021,4,0,0,1,0,2,0,4,1,2,semi-detached house,1151
775000,4 bed detached house for sale ,"Marchmont Road, Wallington SM6",51.350442,-0.146466,8/31/2021,4,0,0,0,0,0,0,4,0,0,detached house,1152
470000,3 bed terraced house for sale ,"Windsor Avenue, Cheam, Sutton SM3",51.371194,-0.214291,8/31/2021,3,0,0,1,0,2,0,3,1,2,terraced house,1153
225000,Studio for sale ,"Sudbury Avenue, North Wembley, Wembley HA0",51.560845,-0.306839,8/31/2021,0,0,0,1,1,0,0,0,1,1,Studio,1154
3500000,2 bed flat for sale ,"Ebury Street, London SW1W",51.493962,-0.149164,8/31/2021,2,2,0,0,0,3,0,2,2,3,flat,1155
435000,2 bed flat for sale ,"Beaufort Park, Hampstead Garden Suburb, London NW11",51.58918,-0.194857,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1156
5e+05,2 bed flat for sale ,"Great North Road, Highgate, London N6",51.583215,-0.158798,8/31/2021,2,2,0,0,1,0,0,2,2,1,flat,1157
425000,2 bed flat for sale ,"Fairmile Avenue, Streatham, London SW16",51.424705,-0.13684,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1158
4e+05,2 bed flat for sale ,"Lovibonds Avenue, Farnborough, Orpington BR6",51.368759,0.068496,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1159
4e+05,3 bed maisonette for sale ,"Whitethorn Street, Bow, London E3",51.520329,-0.022779,8/31/2021,3,0,0,1,1,0,0,3,1,1,maisonette,1160
1750000,2 bed flat for sale ,"Leinster Gardens, Bayswater, London W2",51.512902,-0.184227,8/31/2021,2,2,0,0,1,0,0,2,2,1,flat,1161
335000,2 bed flat for sale ,"St Benedicts Close, London SW17",51.425563,-0.157049,8/31/2021,2,0,580,1,1,0,0,2,1,1,flat,1162
375000,2 bed flat for sale ,"Kingston Road, New Malden KT3",51.404372,-0.277158,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1163
350000,1 bed flat for sale ,"Kingston Road, New Malden KT3",51.404372,-0.277158,8/31/2021,0,0,0,1,1,0,1,1,1,1,flat,1164
4e+06,5 bed detached house for sale ,"Havanna Drive, London NW11",51.58544,-0.208124,8/31/2021,5,6,"4,102",0,0,2,0,5,6,2,detached house,1165
425000,2 bed flat for sale ,"1 Sparkford Gardens, London N11",51.613837,-0.150675,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1166
380000,2 bed flat for sale ,"4 Tower Mews, Walthamstow E17",51.584295,-0.019914,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1167
2375000,2 bed flat for sale ,"Greville House, Kinnerton Street, Belgravia SW1X",51.499566,-0.157264,8/31/2021,2,2,903,0,1,0,0,2,2,1,flat,1168
350000,2 bed flat for sale ,"Bond Road, Tolworth, Surbiton KT6",51.380032,-0.296198,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1169
6e+05,3 bed detached bungalow for sale ,"Harlington Road, Uxbridge UB8",51.527709,-0.453084,8/31/2021,3,2,0,0,1,0,0,3,2,1,detached bungalow,1170
5750000,3 bed flat for sale ,"Penthouse, Worship Street, City, London EC2A",51.521892,-0.079191,8/31/2021,3,4,0,0,0,2,0,3,4,2,flat,1171
3750000,2 bed flat for sale ,"Eaton Place, London SW1X",51.496812,-0.152549,8/31/2021,2,2,965,0,1,0,0,2,2,1,flat,1172
390000,2 bed semi-detached house for sale ,"Hook Lane, South Welling, Kent DA16",51.458776,0.100447,8/31/2021,2,0,0,1,0,2,0,2,1,2,semi-detached house,1173
425000,3 bed terraced house for sale ,"Buckingham Avenue, South Welling, Kent DA16",51.457713,0.093056,8/31/2021,3,0,0,1,1,0,0,3,1,1,terraced house,1174
595000,1 bed flat for sale ,"27 Barnsbury Park, Islington N1",51.542852,-0.108993,8/31/2021,0,0,0,1,1,0,1,1,1,1,flat,1175
8e+05,5 bed detached bungalow for sale ,"Egerton Gardens, Ilford IG3",51.556568,0.098957,8/31/2021,5,2,0,0,0,3,0,5,2,3,detached bungalow,1176
350000,2 bed flat for sale ,"Gibbon Road, London SE15",51.467051,-0.051183,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1177
565000,2 bed flat for sale ,"Bow Road, Bow, London E3",51.527301,-0.023516,8/31/2021,2,0,815,1,1,0,0,2,1,1,flat,1178
1250000,4 bed terraced house for sale ,"Brokesley Street, London E3",51.525207,-0.030246,8/31/2021,4,4,0,0,0,2,0,4,4,2,terraced house,1179
775000,4 bed detached house for sale ,"The Coppins, Harrow HA3",51.610979,-0.335651,8/31/2021,4,2,0,0,0,2,0,4,2,2,detached house,1180
575000,2 bed flat for sale ,"Clay Hill, Enfield, Middlesex EN2",51.669948,-0.079888,8/31/2021,2,0,0,1,1,0,0,2,1,1,flat,1181
690000,2 bed maisonette for sale ,"Fortis Green, East Finchley, London N2",51.590236,-0.157629,8/31/2021,2,0,0,1,1,0,0,2,1,1,maisonette,1182
750000,5 bed flat for sale ,"Fernsbury Street, London WC1X",51.527,-0.111474,8/31/2021,5,2,"1,063",0,1,0,0,5,2,1,flat,1183
360000,2 bed semi-detached house for sale ,"Leys Avenue, Dagenham RM10",51.535598,0.168628,8/31/2021,2,2,0,0,0,2,0,2,2,2,semi-detached house,1184
625000,2 bed flat for sale ,"188 Cable Street, London E1",51.51128,-0.05232,8/31/2021,2,0,706,1,0,0,0,2,1,0,flat,1185
245000,3 bed maisonette for sale ,"Pollard Walk, Sidcup, Kent DA14",51.417636,0.118766,8/31/2021,3,2,0,0,1,0,0,3,2,1,maisonette,1186
1550000,2 bed flat for sale ,"Brechin Place, London SW7",51.491212,-0.181488,8/31/2021,2,2,0,0,1,0,0,2,2,1,flat,1187
1e+05,1 bed maisonette for sale ,"33 Hale End Close, Ruislip, Middlesex HA4",51.581802,-0.410413,8/31/2021,0,0,0,0,0,0,1,1,0,0,maisonette,1188
819950,3 bed flat for sale ,"Foxglove House, Beaufort Square, Colindale NW9",51.595773,-0.238425,8/31/2021,3,3,0,0,1,0,0,3,3,1,flat,1189
475000,3 bed terraced house for sale ,"Fantail Close, London SE28",51.510456,0.117603,8/31/2021,3,2,"1,303",0,0,3,0,3,2,3,terraced house,1190
4e+05,1 bed flat for sale ,"Denison House, Lanterns Court E14",51.497873,-0.020824,8/31/2021,0,0,0,1,1,0,1,1,1,1,flat,1191
285000,Studio for sale ,"Cephas Street, Bethnal Green, London E1",51.522083,-0.051545,8/31/2021,0,0,254,1,0,0,0,0,1,0,Studio,1192
675000,4 bed semi-detached house for sale ,"Fryston Avenue, Coulsdon CR5",51.325569,-0.154328,8/31/2021,4,2,0,0,0,2,0,4,2,2,semi-detached house,1193
399500,1 bed flat for sale ,"Foxglove House, Beaufort Square, Colindale NW9",51.595773,-0.238425,8/31/2021,0,0,0,1,1,0,1,1,1,1,flat,1194
